Gender,Age,Experience,Education Level,Test Score,Selected
Other,28,20,Master,66,0
Male,51,21,PhD,88,0
Other,20,21,PhD,93,1
Other,56,25,PhD,68,1
Other,49,19,Bachelor,94,0
Male,46,22,Master,75,0
Female,38,3,Diploma,62,0
Female,36,13,PhD,61,0
Male,51,17,Master,40,0
Other,52,29,PhD,99,0
Female,35,4,Bachelor,63,1
Other,29,25,High School,93,1
Female,32,21,Master,80,0
Other,59,23,High School,78,1
Other,27,28,High School,51,0
Other,38,16,High School,83,0
Female,19,12,Bachelor,84,0
Other,36,1,PhD,74,0
Female,33,20,Bachelor,83,1
Female,55,22,PhD,83,0
Female,52,11,Master,42,1
Female,52,19,PhD,44,1
Male,22,22,High School,55,0
Female,23,26,PhD,75,0
Other,56,15,Bachelor,92,1
Female,31,1,Master,95,0
Other,45,21,Bachelor,72,1
Male,26,6,Bachelor,64,0
Female,47,14,Bachelor,91,0
Male,55,29,Diploma,41,0
Female,40,6,High School,86,0
Female,21,4,High School,88,0
Male,52,11,PhD,49,0
Other,59,1,Bachelor,75,1
Other,42,14,Diploma,46,0
Other,52,29,PhD,53,0
Female,51,1,Bachelor,96,1
Other,20,18,Diploma,77,0
Other,56,26,High School,42,0
Female,40,2,Diploma,83,1
Male,26,22,Master,72,0
Other,41,10,PhD,91,0
Male,38,0,PhD,61,0
Female,42,17,High School,67,1
Female,39,13,Diploma,83,1
Other,24,23,High School,41,1
Other,45,14,Diploma,40,0
Male,24,18,Diploma,42,1
Other,52,19,Bachelor,97,1
Male,35,28,Master,90,1
Female,42,26,High School,66,0
Male,47,27,Master,95,1
Female,26,6,PhD,59,1
Other,23,0,Bachelor,92,1
Male,37,18,High School,80,0
Male,35,18,Bachelor,88,0
Male,46,9,Master,50,0
Other,18,3,Bachelor,52,0
Other,55,8,Bachelor,63,0
Other,58,20,Bachelor,95,0
Male,43,3,Master,44,0
Male,26,2,Diploma,56,0
Female,21,8,Bachelor,99,0
Male,52,14,PhD,91,0
Female,50,11,Master,73,0
Other,34,26,Diploma,47,1
Female,19,15,High School,72,1
Female,27,16,Diploma,95,0
Male,57,8,Diploma,67,0
Male,40,27,Bachelor,97,1
Female,22,16,Master,56,0
Female,35,6,Master,42,0
Other,20,20,Diploma,46,1
Male,39,11,Bachelor,76,0
Other,37,20,PhD,53,0
Female,18,24,PhD,79,1
Other,50,17,Master,83,0
Male,50,1,Master,58,0
Female,33,8,Bachelor,70,0
Female,20,28,Master,81,0
Other,28,13,PhD,75,0
Male,28,6,High School,99,0
Female,31,4,High School,88,0
Female,20,28,PhD,52,1
Other,37,1,Diploma,65,1
Female,54,1,Master,81,0
Female,37,20,High School,61,0
Male,28,10,Diploma,40,0
Male,48,26,Diploma,99,0
Other,18,19,PhD,67,0
Female,23,1,Diploma,92,0
Male,53,19,PhD,89,1
Other,33,9,Diploma,40,1
Male,24,14,Bachelor,67,0
Other,19,6,Master,50,1
Other,24,16,High School,58,1
Female,57,22,PhD,58,0
Other,55,20,Master,98,0
Other,22,10,Diploma,91,0
Male,20,28,Master,84,1
Other,39,9,PhD,85,0
Other,26,8,Bachelor,77,0
Male,22,22,Diploma,65,0
Male,55,4,High School,81,0
Male,49,15,PhD,83,0
Male,31,22,High School,62,0
Female,44,1,PhD,56,0
Female,26,17,Master,60,0
Other,36,20,Diploma,93,0
Male,44,15,Bachelor,70,0
Female,26,8,Master,80,0
Other,59,29,Bachelor,94,0
Female,50,27,Diploma,71,0
Female,58,26,Bachelor,56,0
Female,55,27,Master,54,0
Other,41,22,High School,52,0
Female,26,1,Bachelor,99,1
Other,32,20,Diploma,40,0
Male,37,10,PhD,92,0
Male,35,0,Master,91,1
Male,22,28,Master,91,0
Male,30,16,Diploma,55,1
Female,31,26,Master,85,0
Female,42,7,Master,60,0
Male,44,23,Bachelor,45,0
Other,31,18,PhD,45,1
Female,50,14,Master,59,1
Female,50,6,High School,44,0
Other,22,3,Master,66,0
Other,53,19,Bachelor,94,0
Other,51,15,Bachelor,76,1
Male,37,28,Master,90,0
Male,34,0,Master,59,0
Other,33,19,High School,64,0
Male,49,29,PhD,48,0
Male,49,24,Diploma,87,0
Other,23,6,PhD,42,0
Female,55,19,Bachelor,40,1
Male,36,14,Bachelor,61,1
Other,31,7,Bachelor,63,1
Other,53,23,Bachelor,66,1
Other,35,21,Master,50,1
Female,26,22,Master,73,0
Other,47,21,Master,67,1
Other,32,10,Diploma,93,1
Female,38,5,Diploma,62,0
Other,36,11,High School,75,0
Male,50,1,Bachelor,48,0
Female,36,3,PhD,81,1
Female,23,28,PhD,40,0
Other,21,2,High School,65,0
Male,27,25,Bachelor,92,0
Female,24,4,Bachelor,92,1
Other,19,11,High School,42,1
Other,19,20,Master,53,1
Female,29,8,Diploma,80,1
Female,40,16,Master,81,1
Other,41,5,Bachelor,91,0
Female,46,5,Bachelor,94,0
Male,42,23,PhD,91,0
Male,40,7,High School,61,0
Other,54,5,PhD,74,0
Male,57,28,Bachelor,82,1
Other,20,13,Master,49,0
Female,39,16,High School,87,1
Female,26,2,High School,46,0
Other,36,10,High School,85,0
Other,40,23,High School,85,0
Female,32,22,Diploma,99,1
Other,29,18,PhD,87,0
Male,54,9,Bachelor,92,1
Male,30,4,PhD,94,1
Male,26,4,Diploma,60,0
Female,29,16,Bachelor,62,0
Female,22,24,High School,48,1
Female,36,13,Diploma,80,0
Other,29,16,Bachelor,94,1
Female,46,11,High School,81,0
Female,54,7,Master,99,0
Male,50,15,Diploma,91,0
Female,23,8,Diploma,97,1
Other,32,12,High School,58,0
Other,51,3,PhD,75,0
Male,38,19,Diploma,42,0
Male,46,19,PhD,53,0
Other,55,24,High School,53,0
Male,20,26,Diploma,54,1
Male,49,26,Diploma,66,0
Other,19,0,PhD,96,1
Male,25,10,Master,99,1
Other,44,17,Bachelor,58,0
Other,21,4,Bachelor,77,0
Other,55,3,Bachelor,67,0
Male,30,25,Bachelor,40,0
Other,54,3,Diploma,84,1
Female,42,9,PhD,74,0
Female,18,9,Bachelor,84,1
Female,38,7,Diploma,92,1
Male,26,5,Master,72,0
Other,26,16,Diploma,98,0
Female,58,10,PhD,95,1
Other,37,3,Master,52,0
Male,46,8,Diploma,73,1
Male,19,16,High School,68,0
Female,21,24,PhD,43,1
Male,45,1,PhD,56,1
Male,32,9,PhD,57,0
Other,37,18,Master,50,1
Other,39,12,Diploma,57,0
Female,57,29,Bachelor,70,0
Female,20,1,PhD,46,1
Other,38,26,Master,49,0
Male,20,7,Diploma,73,1
Female,27,23,Master,54,0
Other,39,21,Bachelor,79,0
Male,25,28,Diploma,82,1
Male,52,23,PhD,84,1
Male,26,28,Diploma,94,1
Female,24,23,Master,93,1
Female,37,19,Bachelor,88,0
Other,19,24,High School,97,0
Other,53,16,Bachelor,48,0
Other,27,11,Master,65,1
Other,38,16,PhD,81,1
Other,56,11,High School,59,1
Female,54,1,Master,80,1
Male,57,6,Diploma,87,1
Male,36,11,High School,75,1
Female,58,10,Diploma,48,1
Male,26,8,Diploma,88,1
Female,59,20,Master,45,1
Male,52,19,Master,80,1
Male,44,2,PhD,82,0
Other,56,6,Diploma,50,0
Female,41,13,High School,74,0
Male,45,16,Diploma,88,0
Female,34,2,Diploma,93,0
Female,39,21,Bachelor,94,0
Other,40,15,High School,57,1
Other,31,28,High School,56,1
Other,35,17,Diploma,94,1
Male,46,16,Diploma,95,1
Male,58,20,Diploma,41,1
Male,51,16,Master,92,1
Male,46,25,Bachelor,40,1
Other,55,24,High School,42,0
Female,35,11,Diploma,94,0
Female,18,10,Bachelor,62,1
Female,42,14,Bachelor,89,0
Male,41,21,High School,99,1
Male,27,7,Diploma,73,1
Male,43,22,Bachelor,92,0
Female,51,14,Bachelor,42,0
Male,49,7,Master,57,0
Female,57,10,PhD,95,1
Male,49,6,Bachelor,98,1
Female,45,16,Diploma,72,0
Male,51,2,PhD,72,1
Other,21,17,Diploma,59,0
Male,30,5,Master,65,0
Female,22,24,High School,77,1
Female,55,0,Diploma,55,1
Female,26,18,High School,58,1
Other,55,10,PhD,55,0
Other,33,0,Master,57,1
Female,40,9,Master,69,0
Female,25,17,High School,50,0
Female,52,13,PhD,93,1
Male,56,2,PhD,82,1
Female,18,14,Diploma,99,1
Male,43,3,Diploma,60,1
Other,46,8,Master,69,0
Other,58,7,Bachelor,41,0
Female,53,6,High School,77,1
Other,25,29,PhD,64,0
Male,42,8,PhD,89,1
Male,57,8,Master,88,0
Female,37,1,Bachelor,85,0
Female,19,19,PhD,60,1
Other,49,15,Master,96,0
Female,42,14,High School,71,0
Female,27,22,PhD,74,0
Female,44,7,PhD,71,0
Male,29,3,Bachelor,68,1
Other,40,6,Bachelor,46,1
Female,54,0,Bachelor,68,0
Female,55,12,Diploma,90,0
Female,30,24,Diploma,63,1
Male,51,21,PhD,72,0
Male,54,15,Bachelor,95,0
Female,57,29,Diploma,61,0
Other,27,16,Diploma,60,0
Male,55,15,Diploma,71,0
Female,38,9,Bachelor,77,1
Other,38,22,High School,86,0
Female,24,13,Bachelor,84,0
Other,33,17,Diploma,55,0
Male,21,4,PhD,79,1
Other,36,5,Diploma,91,1
Male,34,20,Bachelor,57,0
Male,49,13,Master,42,0
Other,48,19,Diploma,46,1
Male,22,29,PhD,97,1
Other,47,18,Bachelor,95,0
Other,28,4,High School,88,0
Male,27,6,Master,85,0
Male,36,26,Bachelor,73,1
Male,50,25,Diploma,58,1
Male,19,4,Master,89,0
Male,52,20,Master,74,0
Female,59,4,Master,53,0
Female,27,18,PhD,79,1
Female,49,5,PhD,61,0
Female,46,1,Bachelor,67,1
Female,33,29,High School,41,0
Other,41,15,High School,52,0
Male,27,26,Bachelor,63,0
Female,29,7,PhD,70,1
Other,57,8,High School,49,0
Other,58,21,Bachelor,57,0
Female,20,27,High School,40,1
Female,45,2,Diploma,70,0
Female,48,18,Master,48,0
Female,57,20,PhD,86,0
Other,32,19,Diploma,78,0
Male,37,13,Master,59,0
Male,35,0,High School,90,0
Other,36,23,PhD,75,1
Female,47,7,Bachelor,86,0
Male,57,27,Bachelor,40,0
Female,26,17,High School,45,0
Male,29,25,PhD,71,0
Male,22,19,Bachelor,43,0
Male,55,2,Bachelor,80,1
Other,52,19,PhD,60,0
Female,45,2,Bachelor,87,0
Male,51,21,Master,97,0
Male,37,3,Diploma,95,0
Male,38,3,High School,50,0
Female,30,26,Master,91,0
Male,26,27,Bachelor,82,1
Other,58,7,Bachelor,68,1
Male,54,22,Bachelor,52,0
Male,29,1,High School,92,0
Other,41,24,Master,99,1
Female,43,23,Diploma,98,0
Female,24,19,Master,40,0
Male,27,26,Master,74,1
Female,53,1,PhD,56,1
Other,29,29,PhD,56,1
Female,34,17,Bachelor,77,1
Male,57,6,High School,88,0
Other,52,11,Bachelor,88,1
Male,24,6,Bachelor,53,1
Other,23,22,PhD,86,0
Other,51,28,Master,57,1
Male,51,17,High School,80,1
Male,18,23,Bachelor,89,0
Female,42,18,Master,92,0
Female,38,29,Master,62,0
Male,44,9,Diploma,50,0
Male,46,4,High School,57,0
Female,53,18,PhD,50,0
Male,29,29,Diploma,48,1
Other,47,12,PhD,73,1
Female,21,17,Master,56,0
Female,26,20,Diploma,66,1
Other,37,15,Diploma,90,0
Other,54,16,PhD,43,0
Male,34,3,Diploma,73,1
Male,52,7,Diploma,71,1
Other,24,29,Master,45,1
Other,55,3,Diploma,49,0
Female,53,5,PhD,97,0
Female,31,24,High School,44,0
Female,34,23,High School,86,0
Male,41,28,High School,91,0
Female,23,14,Master,86,0
Other,42,15,High School,50,0
Female,39,8,Master,79,0
Other,41,26,Bachelor,75,1
Other,42,15,Master,43,1
Male,51,6,High School,84,0
Male,56,8,Master,82,1
Female,30,25,Master,55,0
Female,45,26,Master,74,1
Female,41,22,Diploma,77,1
Male,23,0,High School,59,0
Other,54,8,Master,78,1
Other,55,22,Diploma,84,0
Male,54,21,Diploma,46,0
Female,26,0,High School,46,0
Male,40,13,High School,97,0
Other,58,28,High School,79,1
Male,28,17,High School,75,0
Male,52,23,Diploma,75,0
Other,36,8,Bachelor,42,0
Male,45,5,High School,72,0
Male,36,28,Master,44,0
Male,47,3,PhD,54,0
Female,25,1,Bachelor,87,0
Other,49,4,Bachelor,52,0
Female,22,9,High School,45,0
Other,22,4,Master,43,0
Other,51,15,Diploma,72,0
Other,43,5,Diploma,75,1
Male,51,5,Bachelor,91,1
Female,30,26,High School,84,1
Other,38,22,High School,42,0
Female,54,22,Master,40,0
Female,18,8,PhD,91,1
Female,33,17,PhD,94,1
Female,53,10,Master,76,0
Male,18,16,High School,74,0
Male,28,26,PhD,76,0
Other,49,15,Bachelor,51,0
Other,20,11,PhD,44,0
Male,40,29,PhD,73,0
Other,58,18,Master,59,0
Male,38,21,Master,44,1
Female,44,21,Diploma,55,0
Female,52,4,PhD,88,0
Male,28,13,Master,79,1
Other,19,23,Diploma,92,1
Other,25,10,Master,54,0
Male,50,5,PhD,87,0
Male,59,4,High School,90,0
Female,50,0,PhD,84,0
Other,45,17,Master,75,1
Female,24,23,Bachelor,42,0
Male,55,2,Master,90,0
Other,49,9,Bachelor,59,0
Female,46,6,PhD,77,1
Other,51,14,Bachelor,83,1
Other,59,9,Diploma,83,0
Male,53,21,Diploma,44,1
Female,23,24,PhD,41,1
Male,59,27,PhD,94,0
Female,19,29,Diploma,97,1
Male,38,24,Bachelor,96,0
Male,30,29,Bachelor,42,0
Male,44,27,Master,50,1
Female,41,6,High School,41,0
Male,22,9,High School,99,0
Other,29,12,High School,41,0
Male,27,16,High School,41,0
Other,59,20,Bachelor,89,1
Female,37,3,PhD,45,0
Other,21,23,Bachelor,91,0
Other,36,28,PhD,58,0
Other,50,7,Diploma,66,1
Other,24,9,Master,97,1
Other,31,24,Diploma,61,0
Female,34,29,Diploma,42,0
Female,34,4,PhD,98,0
Female,25,20,PhD,74,0
Female,24,24,Bachelor,40,1
Female,40,4,PhD,90,1
Female,40,29,Diploma,71,0
Male,43,23,Diploma,46,0
Other,28,9,Diploma,66,0
Female,33,6,High School,91,0
Male,37,6,High School,68,0
Female,57,1,High School,90,0
Female,56,4,PhD,75,0
Male,36,2,PhD,48,0
Female,51,27,Bachelor,62,0
Other,27,3,Master,71,1
Other,42,3,Diploma,43,1
Male,45,24,Master,50,0
Female,23,4,Master,64,1
Other,56,1,Master,91,0
Male,42,2,PhD,79,0
Other,37,25,Master,63,1
Male,58,5,Bachelor,69,1
Male,54,6,Bachelor,89,0
Other,48,10,PhD,99,0
Female,20,24,High School,76,1
Male,55,22,Bachelor,67,0
Other,32,29,PhD,48,0
Other,58,9,Bachelor,74,0
Other,59,20,Diploma,40,0
Male,27,7,High School,80,0
Female,23,7,PhD,96,0
Other,22,29,Diploma,49,0
Other,18,7,PhD,77,1
Male,59,28,PhD,76,1
Female,49,4,High School,93,0
Male,34,17,Master,71,1
Female,22,10,Master,86,0
Male,51,7,High School,95,0
Female,39,18,Bachelor,85,1
Other,57,26,High School,58,0
Male,26,3,Diploma,48,1
Female,45,11,Bachelor,96,0
Other,34,29,Bachelor,53,1
Other,39,19,PhD,58,0
Female,31,9,Bachelor,45,1
Male,44,2,PhD,51,0
Other,37,12,Master,64,0
Female,58,13,PhD,53,0
Male,54,23,Bachelor,62,1
Other,36,5,PhD,52,0
Female,30,0,PhD,61,0
Other,30,16,Diploma,48,0
Male,21,29,PhD,72,1
Male,54,16,Master,42,1
Other,29,1,Diploma,99,1
Male,50,11,Bachelor,58,1
Male,35,19,PhD,90,1
Female,48,11,Master,78,1
Other,37,16,High School,55,0
Other,46,19,PhD,92,0
Female,21,19,Master,75,1
Male,24,0,Diploma,61,0
Other,54,9,PhD,67,0
Other,23,8,Master,80,0
Female,51,19,Bachelor,99,1
Male,38,13,Diploma,84,0
Female,42,19,Diploma,87,0
Other,19,15,Diploma,43,1
Male,49,21,PhD,69,0
Male,21,6,Diploma,47,1
Female,59,1,High School,40,0
Male,20,21,Bachelor,51,1
Other,58,3,Diploma,73,0
Other,32,16,Diploma,97,0
Other,50,5,PhD,96,0
Male,24,11,Master,71,1
Male,21,14,PhD,50,0
Other,50,28,Diploma,97,0
Female,33,11,PhD,68,0
Other,24,9,PhD,55,0
Female,42,14,Master,80,0
Other,33,5,PhD,61,0
Female,27,18,PhD,61,0
Female,51,9,Diploma,69,0
Male,39,1,Master,89,0
Female,19,2,Diploma,41,0
Male,44,25,PhD,97,0
Other,45,3,PhD,53,0
Female,29,10,High School,61,0
Female,42,10,PhD,66,1
Other,48,1,Master,95,1
Other,50,24,High School,66,0
Female,41,14,PhD,94,0
Female,20,14,Diploma,89,0
Male,24,13,Master,57,0
Male,36,9,PhD,42,0
Female,49,28,High School,95,0
Female,24,21,PhD,89,1
Other,27,11,Diploma,51,1
Other,39,4,Bachelor,57,0
Male,46,15,PhD,85,1
Male,56,22,High School,74,0
Other,36,27,PhD,44,1
Other,33,15,Master,88,0
Other,41,10,PhD,74,0
Other,43,6,PhD,94,0
Other,57,18,Diploma,78,0
Other,41,5,Bachelor,42,0
Male,26,29,Diploma,94,0
Other,41,24,High School,85,0
Female,58,4,PhD,53,0
Female,50,6,Master,50,0
Female,50,10,PhD,46,0
Female,19,20,Master,51,0
Male,26,18,High School,73,0
Female,22,12,Diploma,85,1
Male,21,8,Bachelor,49,1
Female,55,29,Bachelor,48,0
Other,18,20,Master,57,1
Other,34,10,PhD,74,1
Other,24,0,Diploma,79,1
Other,44,2,Bachelor,68,0
Male,28,18,Master,49,1
Other,29,14,PhD,58,1
Other,40,29,High School,50,0
Male,24,9,PhD,55,0
Female,36,16,Bachelor,72,0
Male,47,23,Master,72,1
Female,43,21,High School,71,0
Other,53,29,Master,66,0
Male,51,20,Master,69,0
Female,24,9,PhD,72,0
Male,57,6,Diploma,60,0
Female,34,5,Master,66,0
Other,57,2,PhD,83,0
Other,55,3,PhD,71,0
Other,23,3,High School,66,1
Female,21,12,Diploma,72,1
Other,23,14,Master,74,1
Male,54,15,Bachelor,68,0
Female,46,16,PhD,97,1
Male,39,24,PhD,63,1
Female,32,21,Bachelor,81,0
Female,24,18,Bachelor,62,0
Male,38,26,Bachelor,84,1
Other,26,28,High School,71,1
Male,55,23,PhD,69,0
Other,46,28,Master,40,1
Male,51,0,High School,94,0
Female,45,15,Diploma,92,0
Male,28,25,Diploma,54,1
Male,28,1,Bachelor,69,1
Female,56,9,Diploma,95,1
Other,22,16,High School,62,1
Other,41,4,Bachelor,58,0
Female,57,29,Master,44,0
Other,46,27,PhD,45,0
Other,44,28,Bachelor,64,0
Other,44,26,High School,53,0
Female,23,25,PhD,42,0
Female,30,26,Master,68,0
Male,52,11,Bachelor,61,0
Male,29,29,High School,59,1
Male,54,24,PhD,41,1
Other,54,15,Diploma,77,0
Male,55,27,Bachelor,64,0
Other,54,29,Diploma,81,0
Other,58,10,Bachelor,50,0
Other,44,25,Bachelor,50,0
Male,39,13,High School,96,0
Male,44,27,PhD,64,0
Male,38,18,Diploma,40,1
Other,31,15,High School,99,1
Other,44,26,High School,55,1
Female,40,11,PhD,57,0
Female,28,8,High School,75,0
Other,57,27,Master,67,0
Female,47,14,PhD,84,0
Other,46,6,Master,83,1
Female,34,1,High School,43,1
Other,26,14,Master,84,1
Female,57,14,PhD,45,0
Other,41,6,Master,69,0
Male,44,17,High School,88,0
Female,57,11,Bachelor,52,0
Other,23,3,Diploma,65,0
Male,26,15,Bachelor,63,1
Other,38,2,Diploma,88,0
Male,36,14,Diploma,92,0
Other,22,16,High School,81,0
Other,58,23,PhD,63,1
Other,44,6,Master,97,0
Female,51,5,Diploma,58,1
Male,32,20,Master,80,1
Male,18,29,PhD,45,1
Male,24,25,PhD,89,1
Female,58,7,PhD,53,1
Female,35,4,Bachelor,61,0
Male,44,0,Master,51,1
Female,41,13,High School,60,1
Female,40,8,PhD,59,0
Male,49,21,PhD,45,1
Other,48,26,High School,67,0
Other,57,17,Diploma,83,1
Male,57,16,Bachelor,90,1
Female,22,0,Master,53,1
Female,31,12,PhD,50,0
Male,35,2,Bachelor,48,0
Male,58,4,High School,45,0
Male,34,5,Bachelor,76,1
Male,29,17,Master,62,1
Female,23,7,Master,99,1
Other,56,18,High School,64,0
Male,47,27,PhD,43,0
Female,52,2,Diploma,72,0
Male,47,12,PhD,88,1
Other,34,22,Diploma,75,1
Male,44,11,Master,56,1
Female,36,14,Diploma,66,0
Male,29,18,Master,45,1
Other,38,27,Bachelor,82,1
Female,38,21,PhD,61,0
Female,24,29,Bachelor,61,1
Other,47,24,Master,88,0
Male,48,25,PhD,77,0
Male,45,11,Master,66,0
Female,58,10,PhD,40,0
Other,20,16,Bachelor,44,0
Female,25,28,High School,87,1
Female,33,16,PhD,83,0
Other,40,3,PhD,94,0
Other,34,17,PhD,93,0
Other,46,15,PhD,57,1
Male,55,27,Master,64,0
Female,45,9,PhD,75,0
Female,27,21,Diploma,68,0
Male,22,20,Diploma,49,0
Other,47,12,Bachelor,92,0
Male,56,17,Bachelor,86,0
Female,59,8,High School,42,0
Male,54,15,Master,57,1
Female,58,27,PhD,46,0
Male,28,21,Master,94,1
Male,57,18,Master,42,0
Female,55,8,Bachelor,59,0
Female,56,1,Diploma,51,0
Male,43,8,PhD,88,0
Male,50,16,High School,96,1
Male,49,23,PhD,98,1
Male,36,28,High School,45,0
Female,54,14,High School,76,0
Other,27,8,PhD,41,0
Female,32,5,Master,72,0
Other,56,9,PhD,55,0
Female,59,9,Diploma,59,0
Other,36,23,Diploma,99,0
Female,35,8,Master,99,1
Other,28,28,Diploma,44,0
Male,52,3,Master,89,0
Male,23,15,Diploma,73,0
Other,44,0,PhD,67,0
Male,36,2,Diploma,41,0
Other,33,10,PhD,79,0
Other,57,27,Bachelor,45,1
Male,52,12,Master,95,0
Male,43,15,Diploma,51,1
Female,45,20,High School,74,0
Other,52,20,High School,96,1
Female,49,16,Diploma,71,0
Other,27,12,Bachelor,67,0
Other,40,23,Bachelor,67,0
Female,41,21,Master,43,0
Male,45,21,High School,81,0
Female,41,14,PhD,80,0
Male,34,16,Master,64,0
Male,53,17,Bachelor,45,0
Other,25,20,Master,44,0
Female,52,1,High School,63,0
Female,27,9,High School,91,1
Male,31,27,Bachelor,95,1
Male,50,23,Master,62,0
Other,59,22,High School,95,0
Other,27,4,Bachelor,47,1
Male,46,19,Diploma,76,0
Other,38,15,Bachelor,52,1
Male,56,7,PhD,62,0
Female,46,0,PhD,93,1
Other,49,9,Bachelor,83,0
Female,55,18,PhD,78,0
Male,55,0,Master,62,0
Other,53,11,High School,71,0
Male,26,9,High School,92,0
Female,51,13,High School,68,0
Other,46,18,High School,77,0
Female,56,6,Diploma,55,1
Female,32,12,Bachelor,80,0
Male,40,26,Master,43,0
Female,37,21,Bachelor,71,0
Female,51,2,Diploma,52,0
Female,30,17,High School,57,1
Male,24,8,Bachelor,82,1
Female,20,21,PhD,96,1
Male,41,9,Bachelor,77,1
Other,22,23,Diploma,72,0
Other,26,4,High School,46,1
Male,57,19,Diploma,79,1
Other,46,28,Bachelor,95,1
Female,53,13,PhD,41,0
Female,47,26,PhD,43,0
Male,58,1,Master,83,0
Female,25,6,High School,91,1
Other,32,7,Diploma,93,1
Other,44,8,Bachelor,79,1
Male,40,12,Master,47,1
Other,39,15,Master,46,1
Other,18,4,Master,97,1
Other,18,12,PhD,76,1
Male,49,8,High School,89,0
Male,50,5,Bachelor,65,0
Female,24,3,PhD,94,1
Other,59,7,Bachelor,87,1
Other,28,3,PhD,57,0
Male,27,9,High School,51,0
Other,50,20,Bachelor,59,0
Female,35,29,Bachelor,40,1
Other,24,6,Master,51,0
Male,31,10,Bachelor,83,0
Other,25,4,Bachelor,86,0
Female,18,1,Master,61,0
Female,49,20,High School,42,0
Male,42,14,Master,92,0
Female,46,16,Bachelor,66,0
Other,28,6,Diploma,55,1
Female,59,20,Diploma,96,0
Female,23,14,High School,92,0
Male,53,6,Master,49,1
Female,47,16,PhD,46,1
Male,45,14,Diploma,50,1
Other,31,26,Bachelor,61,0
Female,53,11,Bachelor,97,0
Other,41,17,High School,46,1
Other,56,29,Bachelor,97,0
Female,26,26,High School,94,1
Female,49,0,Bachelor,69,0
Male,56,11,High School,96,0
Female,39,4,Diploma,62,1
Male,26,16,PhD,72,0
Female,37,7,High School,77,0
Female,35,17,PhD,76,1
Female,28,12,PhD,72,0
Female,50,16,High School,87,1
Female,48,7,Master,59,0
Male,45,28,PhD,88,0
Female,53,4,Master,48,0
Male,53,28,High School,52,0
Male,19,11,Diploma,99,0
Female,19,6,PhD,92,0
Female,59,5,Master,96,0
Female,34,5,Bachelor,80,0
Male,30,25,Diploma,54,0
Other,39,29,Diploma,74,1
Other,58,11,PhD,78,0
Male,40,12,Diploma,69,1
Female,50,19,Bachelor,65,0
Female,18,25,Master,87,0
Male,53,10,Diploma,75,1
Female,56,21,Bachelor,64,0
Male,53,18,High School,53,1
Female,52,15,Master,90,0
Female,30,24,Master,90,0
Male,39,18,Diploma,84,0
Other,49,4,High School,98,1
Other,40,14,Diploma,61,0
Other,57,13,Diploma,56,1
Female,20,3,Bachelor,47,1
Other,28,10,Bachelor,89,1
Other,46,9,Master,53,0
Other,58,12,PhD,95,0
Other,43,14,High School,87,1
Other,30,0,PhD,52,0
Other,55,9,Bachelor,69,0
Male,33,3,PhD,98,0
Other,20,12,Bachelor,77,1
Female,38,4,High School,65,1
Male,23,19,Diploma,61,1
Female,54,29,Bachelor,98,0
Other,32,29,Diploma,61,0
Other,42,2,Diploma,67,0
Other,46,12,PhD,55,0
Female,48,14,Master,63,0
Other,30,5,PhD,85,0
Other,56,27,High School,56,0
Other,40,5,Diploma,42,0
Other,46,5,Master,56,0
Other,47,19,PhD,53,0
Other,47,26,Bachelor,47,0
Male,55,12,Master,53,1
Other,52,8,Bachelor,52,1
Male,30,7,Diploma,75,0
Other,23,19,High School,87,0
Male,43,13,Bachelor,72,1
Female,29,12,High School,98,0
Female,34,6,High School,89,1
Male,37,16,Diploma,73,0
Other,51,17,PhD,50,0
Female,33,14,Bachelor,63,1
Female,37,13,Master,80,1
Other,53,3,PhD,69,0
Female,58,2,Master,76,0
Male,57,4,Bachelor,41,0
Other,31,17,Master,72,0
Male,33,10,High School,73,0
Male,56,11,Master,91,0
Other,23,20,Diploma,99,0
Female,56,0,Master,66,0
Male,40,17,Diploma,93,0
Female,20,5,Master,51,0
Male,43,14,Diploma,65,1
Other,29,7,PhD,87,0
Other,21,17,Master,49,1
Other,57,9,PhD,65,0
Female,24,14,Diploma,80,0
Male,42,23,High School,51,1
Other,57,15,Master,93,1
Male,18,6,Master,83,1
Male,58,27,Master,88,1
Other,25,7,Diploma,89,1
Male,51,10,Diploma,43,0
Male,21,11,Diploma,87,1
Other,34,9,Master,61,1
Male,47,27,High School,94,0
Other,36,20,High School,79,0
Female,22,27,Diploma,70,0
Male,26,29,Master,60,0
Other,36,21,High School,90,0
Female,47,7,Bachelor,77,1
Male,18,6,Bachelor,47,1
Other,39,14,Bachelor,67,1
Male,21,3,Diploma,51,0
Female,53,27,Master,74,0
Male,50,28,Bachelor,98,0
Other,34,10,Master,74,0
Male,52,6,Diploma,53,0
Male,47,26,High School,51,1
Male,25,2,PhD,90,1
Female,59,20,Master,88,0
Female,46,6,PhD,52,0
Male,21,8,Master,88,0
Female,28,6,High School,73,0
Female,35,13,Master,72,1
Other,49,15,PhD,60,0
Female,32,6,Bachelor,58,0
Female,54,2,Diploma,76,1
Female,25,14,PhD,90,1
Male,26,2,Bachelor,54,1
Male,54,22,Diploma,91,1
Female,20,1,PhD,56,0
Other,49,0,PhD,56,0
Female,32,14,PhD,65,0
Other,39,18,Master,83,0
Other,23,14,High School,55,0
Female,28,5,Bachelor,98,0
Other,38,8,High School,52,0
Other,34,12,High School,41,0
Other,32,17,Diploma,77,1
